Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-08-04,SMTK,yfinance,0.9200000166893004,0.9200000166893004,0.8629999756813049,0.8949999809265137,0.8949999809265137,44900,0.0,0.0,1.0,0.9200000166893004,0.8949999809265137
2025-08-05,SMTK,yfinance,0.8999999761581421,0.8999999761581421,0.8799999952316284,0.8999999761581421,0.8999999761581421,22800,0.0,0.0,1.0,0.8999999761581421,0.8999999761581421
2025-08-06,SMTK,yfinance,0.9100000262260436,0.9100000262260436,0.8730000257492065,0.8899999856948853,0.8899999856948853,9800,0.0,0.0,1.0,0.9100000262260436,0.8899999856948853
2025-08-07,SMTK,yfinance,0.8799999952316284,0.8799999952316284,0.8500000238418579,0.8700000047683716,0.8700000047683716,29800,0.0,0.0,1.0,0.8799999952316284,0.8700000047683716
2025-08-08,SMTK,yfinance,0.8500000238418579,0.8700000047683716,0.8199999928474426,0.8299999833106995,0.8299999833106995,32100,0.0,0.0,1.0,0.8500000238418579,0.8299999833106995
2025-08-11,SMTK,yfinance,0.8299999833106995,0.8299999833106995,0.8119999766349792,0.8199999928474426,0.8199999928474426,26000,0.0,0.0,1.0,0.8299999833106995,0.8199999928474426
2025-08-12,SMTK,yfinance,0.824999988079071,0.8289999961853027,0.8050000071525574,0.8199999928474426,0.8199999928474426,63600,0.0,0.0,1.0,0.824999988079071,0.8199999928474426
2025-08-13,SMTK,yfinance,0.8199999928474426,0.8199999928474426,0.6850000023841858,0.6899999976158142,0.6899999976158142,191800,0.0,0.0,1.0,0.8199999928474426,0.6899999976158142
2025-08-14,SMTK,yfinance,0.6850000023841858,0.6899999976158142,0.5960000157356262,0.6000000238418579,0.6000000238418579,104800,0.0,0.0,1.0,0.6850000023841858,0.6000000238418579
2025-08-15,SMTK,yfinance,0.6000000238418579,0.6600000262260437,0.5849999785423279,0.6190000176429749,0.6190000176429749,174100,0.0,0.0,1.0,0.6000000238418579,0.6190000176429749
2025-08-18,SMTK,yfinance,0.6200000047683716,0.7889999747276306,0.6119999885559082,0.7149999737739563,0.7149999737739563,981100,0.0,0.0,1.0,0.6200000047683716,0.7149999737739563
2025-08-19,SMTK,yfinance,0.7200000286102295,0.7200000286102295,0.675000011920929,0.699999988079071,0.699999988079071,136100,0.0,0.0,1.0,0.7200000286102295,0.699999988079071
2025-08-20,SMTK,yfinance,0.699999988079071,0.699999988079071,0.6499999761581421,0.6650000214576721,0.6650000214576721,90800,0.0,0.0,1.0,0.699999988079071,0.6650000214576721
2025-08-21,SMTK,yfinance,0.652999997138977,0.6890000104904175,0.6449999809265137,0.6499999761581421,0.6499999761581421,134900,0.0,0.0,1.0,0.652999997138977,0.6499999761581421
2025-08-22,SMTK,yfinance,0.675000011920929,0.6769999861717224,0.6399999856948853,0.6499999761581421,0.6499999761581421,57000,0.0,0.0,1.0,0.675000011920929,0.6499999761581421
2025-08-25,SMTK,yfinance,0.6600000262260437,0.6679999828338623,0.6449999809265137,0.6570000052452087,0.6570000052452087,40100,0.0,0.0,1.0,0.6600000262260437,0.6570000052452087
2025-08-26,SMTK,yfinance,0.6460000276565552,0.6669999957084656,0.6349999904632568,0.6499999761581421,0.6499999761581421,73400,0.0,0.0,1.0,0.6460000276565552,0.6499999761581421
2025-08-27,SMTK,yfinance,0.6460000276565552,0.6489999890327454,0.6349999904632568,0.6489999890327454,0.6489999890327454,23800,0.0,0.0,1.0,0.6460000276565552,0.6489999890327454
2025-08-28,SMTK,yfinance,0.6499999761581421,0.7599999904632568,0.6499999761581421,0.7419999837875366,0.7419999837875366,299100,0.0,0.0,1.0,0.6499999761581421,0.7419999837875366
2025-08-29,SMTK,yfinance,0.7680000066757202,0.9200000166893004,0.6600000262260437,0.8429999947547913,0.8429999947547913,499000,0.0,0.0,1.0,0.7680000066757202,0.8429999947547913
2025-09-02,SMTK,yfinance,0.8429999947547913,2.3399999141693115,0.8429999947547913,1.4500000476837158,1.4500000476837158,80345800,0.0,0.0,1.0,0.8429999947547913,1.4500000476837158
